 2.93724191e+02 2.94158940e+02 2.94729082e+02 2.95476625e+02 2.96456226e+02 2.97739464e+02 2.99419254e+02 3.01616456e+02 3.04487749e+02 3.08235183e+02 3.13119097e+02 3.19473604e+02 3.27725465e+02 3.38418402e+02 3.52241538e+02 3.70060778e+02 3.92947678e+02 4.22192070e+02 4.59282689e+02 5.05840201e+02 5.63506632e+02 6.33817590e+02 7.18105567e+02 8.17495197e+02 9.33045233e+02 1.06605424e+03 1.21850488e+03 1.39360674e+03 1.59640112e+03 1.83440280e+03 2.11821737e+03 2.46203168e+03 2.88379492e+03 3.40476928e+03 4.04855630e+03 4.84097904e+03 5.81219251e+03 7.00088692e+03 8.46021070e+03 1.02686003e+04 1.25884865e+04 1.56079095e+04 1.95309033e+04 2.46202235e+04 3.12146303e+04
 2.78144646e+02 2.78588070e+02 2.79169495e+02 2.79931684e+02 2.80930347e+02 2.82238121e+02 2.83949422e+02 2.86186690e+02 2.89108115e+02 2.92917237e+02 2.97874832e+02 3.04313526e+02 3.12655697e+02 3.23435758e+02 3.37329425e+02 3.55189127e+02 3.78081184e+02 4.07311510e+02 4.44412955e+02 4.91073208e+02 5.49008486e+02 6.19816057e+02 7.04861838e+02 8.05263768e+02 9.22031649e+02 1.05638226e+03 1.21020631e+03 1.38662903e+03 1.59062854e+03 1.82968078e+03 2.11438035e+03 2.45892849e+03 2.88129529e+03 3.40276554e+03 4.04696732e+03 4.83975004e+03 5.81128400e+03 7.00026384e+03 8.45983603e+03 1.02684137e+04 1.25883242e+04 1.56077592e+04 1.95307608e+04 2.46200860e+04 3.12144959e+04
 2.59003434e+02 2.59449559e+02 2.60034684e+02 2.60801965e+02 2.61807757e+02 2.63125639e+02 2.64851218e+02 2.67108774e+02 2.70059171e+02 2.73909361e+02 2.78924380e+02 2.85440669e+02 2.93882494e+02 3.04780473e+02 3.18796194e+02 3.36756340e+02 3.59699507e+02 3.88925029e+02 4.26006919e+02 4.72724463e+02 5.30904933e+02 6.02239221e+02 6.88146047e+02 7.89744438e+02 9.07989004e+02 1.04399640e+03 1.19953835e+03 1.37762917e+03 1.58316145e+03 1.82355773e+03 2.10939605e+03 2.45488924e+03 2.87803592e+03 3.40014861e+03 4.04488955e+03 4.83814096e+03 5.81009310e+03 6.99944636e+03 8.45934407e+03 1.02681685e+04 1.25881110e+04 1.56075620e+04 1.95305738e+04 2.46199056e+04 3.12143195e+04
 2.37325674e+02 2.37753929e+02 2.38315994e+02 2.39053775e+02 2.40021952e+02 2.41292515e+02 2.42959421e+02 2.45145671e+02 2.48011828e+02 2.51766506e+02 2.56679647e+02 2.63097475e+02 2.71459215e+02 2.82313619e+02 2.96335192e+02 3.14343405e+02 3.37337313e+02 3.66560457e+02 4.03573636e+02 4.50245271e+02 5.08569410e+02 5.80392485e+02 6.67221186e+02 7.70187668e+02 8.90185725e+02 1.02821034e+03 1.18587949e+03 1.36606056e+03 1.57353050e+03 1.81563916e+03 2.10293466e+03 2.44964230e+03 2.87379252e+03 3.39673517e+03 4.04217462e+03 4.83603588e+03 5.80853313e+03 6.99837413e+03 8.45869789e+03 1.02678464e+04 1.25878311e+04 1.56073030e+04 1.95303282e+04 2.46196687e+04 3.12140878e+04
 2.15329783e+02 2.15714865e+02 2.16220685e+02 2.16885244e+02 2.17758556e+02 2.18906498e+02 2.20415948e+02 2.22401517e+02 2.25014506e+02 2.28454567e+02 2.32984808e+02 2.38950625e+02 2.46802250e+02 2.57118315e+02 2.70625948e+02 2.88210462e+02 3.10913494e+02 3.39946027e+02 3.76768658e+02 4.23217219e+02 4.81452581e+02 5.53585884e+02 6.41294743e+02 7.45745992e+02 8.67766337e+02 1.00820108e+03 1.16847127e+03 1.35124775e+03 1.56115057e+03 1.80542699e+03 2.09457973e+03 2.44284038e+03 2.86827797e+03 3.39228856e+03 4.03863154e+03 4.83328405e+03 5.80649085e+03 6.99696799e+03 8.45784905e+03 1.02674231e+04 1.25874635e+04 1.56069629e+04 1.95300058e+04 2.46193577e+04 3.12137837e+04
 1.95039674e+02 1.95368271e+02 1.95800148e+02 1.96367884e+02 1.97114649e+02 1.98097398e+02 1.99391583e+02 2.01097477e+02 2.03348558e+02 2.06322891e+02 2.10258955e+02 2.15476322e+02 2.22403199e+02 2.31610735e+02 2.43851614e+02 2.60093830e+02 2.81529780e+02 3.09538419e+02 3.45628575e+02 3.91498444e+02 4.49246141e+02 5.21267020e+02 6.09594886e+02 7.15510819e+02 8.39760834e+02 9.83001982e+02 1.14640031e+03 1.33236426e+03 1.54529640e+03 1.79229934e+03 2.08380553e+03 2.43404386e+03 2.86112486e+03 3.38650524e+03 4.03401364e+03 4.82969033e+03 5.80381828e+03 6.99512432e+03 8.45673365e+03 1.02668666e+04 1.25869807e+04 1.56065162e+04 1.95295824e+04 2.46189493e+04 3.12133844e+04
 1.77199696e+02 1.77473702e+02 1.77833849e+02 1.78307478e+02 1.78930609e+02 1.79751001e+02 1.80832030e+02 1.82258029e+02 1.84141697e+02 1.86634188e+02 1.89939319e+02 1.94333268e+02 2.00192280e+02 2.08030910e+02 2.18552689e+02 2.32711846e+02 2.51773123e+02 2.77336621e+02 3.11267472e+02 3.55516928e+02 4.12071174e+02 4.83252161e+02 5.71540812e+02 6.78599579e+02 8.05122627e+02 9.51508960e+02 1.11858740e+03 1.30841012e+03 1.52507771e+03 1.77548372e+03 2.06995316e+03 2.42269536e+03 2.85186619e+03 3.37899656e+03 4.02800161e+03 4.82500116e+03 5.80032304e+03 6.99270751e+03 8.45526738e+03 1.02661344e+04 1.25863464e+04 1.56059296e+04 1.95290264e+04 2.46184130e+04 3.12128600e+04
 1.61360565e+02 1.61587389e+02 1.61885673e+02 1.62278103e+02 1.62794744e+02 1.63475495e+02 1.64373338e+02 1.65559068e+02 1.67127469e+02 1.69205782e+02 1.71965975e+02 1.75641002e+02 1.80548356e+02 1.87123527e+02 1.95968396e+02 2.07921653e+02 2.24154951e+02 2.46279885e+02 2.76407517e+02 3.17050848e+02 3.70783435e+02 4.39958885e+02 5.27049002e+02 6.34353021e+02 7.62819679e+02 9.12513819e+02 1.08378373e+03 1.27819115e+03 1.49940807e+03 1.75402505e+03 2.05219942e+03 2.40809445e+03 2.83990854e+03 3.36926514e+03 4.02018633e+03 4.81888840e+03 5.79575497e+03 6.98953936e+03 8.45333875e+03 1.02651704e+04 1.25855130e+04 1.56051589e+04 1.95282960e+04 2.46177087e+04 3.12121715e+04
 1.47217061e+02 1.47392971e+02 1.47624682e+02 1.47930198e+02 1.48333534e+02 1.48866848e+02 1.49573391e+02 1.50511633e+02 1.51760976e+02 1.53429776e+02 1.55666379e+02 1.58674160e+02 1.62731693e+02 1.68219264e+02 1.75654415e+02 1.85742696e+02 1.99458926e+02 2.18181737e+02 2.43885420e+02 2.79293016e+02 3.27755425e+02 3.92668803e+02 4.76829735e+02 5.82714836e+02 7.12045067e+02 8.64789948e+02 1.04059501e+03 1.24030576e+03 1.46697843e+03 1.72675142e+03 2.02952204e+03 2.38936101e+03 2.82450150e+03 3.35667597e+03 4.01004136e+03 4.81092829e+03 5.78978703e+03 6.98538616e+03 8.45079965e+03 1.02638999e+04 1.25844175e+04 1.56041464e+04 1.95273366e+04 2.46167835e+04 3.12112672e+04
 1.35913881e+02 1.36023117e+02 1.36167655e+02 1.36359307e+02 1.36614182e+02 1.36954312e+02 1.37410249e+02 1.38024613e+02 1.38857548e+02 1.39994660e+02 1.41558523e+02 1.43725056e+02 1.46745865e+02 1.50976676e+02 1.56910396e+02 1.65211710e+02 1.76754672e+02 1.92685016e+02 2.14569197e+02 2.44700773e+02 2.86465481e+02 3.44270662e+02 4.22569106e+02 5.24627855e+02 6.52650015e+02 8.07300367e+02 9.87551808e+02 1.19314944e+03 1.42622324e+03 1.69222985e+03 2.00065333e+03 2.36539266e+03 2.80469545e+03 3.34042045e+03 3.99688868e+03 4.80057115e+03 5.78199356e+03 6.97993972e+03 8.44745274e+03 1.02622228e+04 1.25829767e+04 1.56028154e+04 1.95260760e+04 2.46155682e+04 3.12100794e+04
 1.29328263e+02 1.29361641e+02 1.29406691e+02 1.29467943e+02 1.29551997e+02 1.29668543e+02 1.29832114e+02 1.30064800e+02 1.30400605e+02 1.30892406e+02 1.31622927e+02 1.32721718e+02 1.34390826e+02 1.36941218e+02 1.40840361e+02 1.46764622e+02 1.55639290e+02 1.68645609e+02 1.87210021e+02 2.13099466e+02 2.48842499e+02 2.98460532e+02 3.67635505e+02 4.62148761e+02 5.85670701e+02 7.39655602e+02 9.23301246e+02 1.13496270e+03 1.37530571e+03 1.64872009e+03 1.96402417e+03 2.33481024e+03 2.77929180e+03 3.31946665e+03 3.97985748e+03 4.78710319e+03 5.77181708e+03 6.97279294e+03 8.44303320e+03 1.02600040e+04 1.25810804e+04 1.56010652e+04 1.95244188e+04 2.46139710e+04 3.12085188e+04
 1.28291122e+02 1.28254621e+02 1.28207935e+02 1.28148737e+02 1.28074612e+02 1.27983367e+02 1.27873997e+02 1.27748016e+02 1.27612352e+02 1.27484253e+02 1.27399510e+02 1.27426588e+02 1.27689502e+02 1.28404406e+02 1.29935759e+02 1.32875991e+02 1.38142234e+02 1.47053095e+02 1.61309933e+02 1.82838971e+02 2.13696431e+02 2.56555540e+02 3.15987149e+02 3.99154909e+02 5.13463219e+02 6.62756284e+02 8.47056427e+02 1.06399271e+03 1.31213152e+03 1.59412779e+03 1.91769888e+03 2.29588635e+03 2.74677449e+03 3.29249915e+03 3.95782577e+03 4.76959680e+03 5.75852391e+03 6.96340498e+03 8.43718318e+03 1.02570591e+04 1.25785823e+04 1.55987622e+04 1.95222396e+04 2.46118716e+04 3.12064679e+04
 1.32520446e+02 1.32421478e+02 1.32292906e+02 1.32126409e+02 1.31911735e+02 1.31636557e+02 1.31286548e+02 1.30845946e+02 1.30299096e+02 1.29633623e+02 1.28846104e+02 1.27952158e+02 1.27003273e+02 1.26114325e+02 1.25508569e+02 1.25591130e+02 1.27065278e+02 1.31098505e+02 1.39494971e+02 1.54714129e+02 1.79516884e+02 2.16455339e+02 2.68284530e+02 3.40014072e+02 4.40508429e+02 5.79087283e+02 7.59284495e+02 9.78906017e+02 1.23447344e+03 1.52598586e+03 1.85929960e+03 2.24646084e+03 2.70522559e+03 3.25783584e+03 3.92934319e+03 4.74683977e+03 5.74114633e+03 6.95105075e+03 8.42941461e+03 1.02531319e+04 1.25752866e+04 1.55957288e+04 1.95193718e+04 2.46091104e+04 3.12037718e+04
 1.41669978e+02 1.41511197e+02 1.41304208e+02 1.41035026e+02 1.40685983e+02 1.40235015e+02 1.39655503e+02 1.38915812e+02 1.37980109e+02 1.36810653e+02 1.35372305e+02 1.33641313e+02 1.31618978e+02 1.29353085e+02 1.26968597e+02 1.24714512e+02 1.23041680e+02 1.22744662e+02 1.25207452e+02 1.32737440e+02 1.48747987e+02 1.77246680e+02 2.21626501e+02 2.84712155e+02 3.71846195e+02 4.93864068e+02 6.62256205e+02 8.79413450e+02 1.14031070e+03 1.44152360e+03 1.78594638e+03 2.18383368e+03 2.65221383e+03 3.21332013e+03 3.89252883e+03 4.71723969e+03 5.71839699e+03 6.93475313e+03 8.41905293e+03 1.02478574e+04 1.25709303e+04 1.55917286e+04 1.95155946e+04 2.46054766e+04 3.12002258e+04
 1.54176151e+02 1.53981555e+02 1.53727078e+02 1.53394819e+02 1.52961691e+02 1.52398377e+02 1.51668073e+02 1.50725160e+02 1.49514710e+02 1.47972862e+02 1.46029794e+02 1.43617118e+02 1.40682152e+02 1.37211718e+02 1.33265567e+02 1.29016341e+02 1.24791683e+02 1.21132489e+02 1.18927641e+02 1.19731636e+02 1.26318193e+02 1.43189005e+02 1.76047185e+02 2.29602230e+02 3.06792017e+02 4.13206015e+02 5.62009988e+02 7.67031340e+02 1.02828967e+03 1.33789486e+03 1.69425374e+03 2.10465664e+03 2.58465257e+03 3.15617941e+03 3.84493315e+03 4.67869444e+03 5.68855116e+03 6.91318202e+03 8.40515733e+03 1.02406919e+04 1.25651574e+04 1.55864443e+04 1.95106136e+04 2.46006901e+04 3.11955588e+04
 1.64848766e+02 1.64670089e+02 1.64435860e+02 1.64128932e+02 1.63726973e+02 1.63200991e+02 1.62513533e+02 1.61616423e+02 1.60448490e+02 1.58933036e+02 1.56976403e+02 1.54468699e+02 1.51290542e+02 1.47330731e+02 1.42523246e+02 1.36908186e+02 1.30708383e+02 1.24387587e+02 1.18666810e+02 1.14586834e+02 1.13855493e+02 1.19672308e+02 1.37740643e+02 1.75949647e+02 2.40921454e+02 3.35792603e+02 4.66335430e+02 6.48516780e+02 8.98502779e+02 1.21240076e+03 1.58040015e+03 2.00483090e+03 2.49862840e+03 3.08283412e+03 3.78334784e+03 4.62840773e+03 5.64927881e+03 6.88450716e+03 8.38639909e+03 1.02307844e+04 1.25574783e+04 1.55794483e+04 1.95040343e+04 2.45943778e+04 3.11894108e+04
 1.68057958e+02 1.67924952e+02 1.67750350e+02 1.67521134e+02 1.67220244e+02 1.66825270e+02 1.66306866e+02 1.65626525e+02 1.64733998e+02 1.63563768e+02 1.62031003e+02 1.60027189e+02 1.57416445e+02 1.54035560e+02 1.49704913e+02 1.44263642e+02 1.37650613e+02 1.30041736e+02 1.21994037e+02 1.14472354e+02 1.08778119e+02 1.06822764e+02 1.12239434e+02 1.32083396e+02 1.77006292e+02 2.56290962e+02 3.73363155e+02 5.34123618e+02 7.57944697e+02 1.06305274e+03 1.44008451e+03 1.87938815e+03 2.38918277e+03 2.98864561e+03 3.70355072e+03 4.56263681e+03 5.59740374e+03 6.84618638e+03 8.36087985e+03 1.02167319e+04 1.25472136e+04 1.55701550e+04 1.94953252e+04 2.45860397e+04 3.11813025e+04
 1.61788863e+02 1.61700129e+02 1.61583629e+02 1.61430605e+02 1.61229586e+02 1.60965470e+02 1.60618333e+02 1.60161921e+02 1.59561626e+02 1.58771748e+02 1.57731835e+02 1.56362248e+02 1.54557994e+02 1.52182109e+02 1.49059431e+02 1.44975848e+02 1.39696931e+02 1.33035756e+02 1.25015502e+02 1.16125556e+02 1.07485248e+02 1.00710413e+02 9.80075861e+01 1.03518377e+02 1.25888047e+02 1.79300531e+02 2.76612152e+02 4.21620957e+02 6.20282375e+02 8.96103666e+02 1.26871965e+03 1.72218618e+03 2.24999272e+03 2.86757681e+03 3.59995201e+03 4.47634039e+03 5.52856106e+03 6.79465081e+03 8.32586639e+03 1.01963144e+04 1.25334018e+04 1.55577592e+04 1.94837603e+04 2.45750027e+04 3.11705913e+04
 1.46479847e+02 1.46424772e+02 1.46352445e+02 1.46257430e+02 1.46132603e+02 1.45968560e+02 1.45752884e+02 1.45469267e+02 1.45096052e+02 1.44604668e+02 1.43957028e+02 1.43102518e+02 1.41973743e+02 1.40480364e+02 1.38501813e+02 1.35877796e+02 1.32400499e+02 1.27815588e+02 1.21860549e+02 1.14399239e+02 1.05721896e+02 9.68947321e+01 8.97578614e+01 8.68846994e+01 9.30623532e+01 1.18840623e+02 1.82923530e+02 3.03021600e+02 4.83273069e+02 7.29561029e+02 1.07039227e+03 1.52570313e+03 2.07286149e+03 2.71169846e+03 3.46511433e+03 4.36269282e+03 5.43670995e+03 6.72484584e+03 8.27739371e+03 1.01666715e+04 1.25146428e+04 1.55411349e+04 1.94683436e+04 2.45603481e+04 3.11564129e+04
 1.23389314e+02 1.23357608e+02 1.23315952e+02 1.23261301e+02 1.23189401e+02 1.23095013e+02 1.22970920e+02 1.22807697e+02 1.22592971e+02 1.22310152e+02 1.21937512e+02 1.21445794e+02 1.20795927e+02 1.19935488e+02 1.18793537e+02 1.17273627e+02 1.15244583e+02 1.12528963e+02 1.08894528e+02 1.04066041e+02 9.78132105e+01 9.02195585e+01 8.21448124e+01 7.54638753e+01 7.30534645e+01 8.04126744e+01 1.10518031e+02 1.87972824e+02 3.36927768e+02 5.61758270e+02 8.68039409e+02 1.29023198e+03 1.84707376e+03 2.51046385e+03 3.28911068e+03 4.21242749e+03 5.31345366e+03 6.62956032e+03 8.20966682e+03 1.01242212e+04 1.24888222e+04 1.55186752e+04 1.94476866e+04 2.45408169e+04 3.11375875e+04
 9.40321233e+01 9.40160023e+01 9.39948205e+01 9.39670098e+01 9.39305165e+01 9.38824953e+01 9.38194143e+01 9.37364514e+01 9.36273073e+01 9.34835945e+01 9.32942434e+01 9.30444505e+01 9.27143968e+01 9.22774314e+01 9.16974416e+01 9.09252141e+01 8.98927169e+01 8.85058088e+01 8.66332529e+01 8.40950457e+01 8.06597755e+01 7.60907434e+01 7.03434969e+01 6.40108563e+01 5.87387993e+01 5.73946647e+01 6.59533765e+01 1.00476222e+02 1.94458167e+02 3.80036986e+02 6.61450175e+02 1.04349493e+03 1.56761873e+03 2.24970691e+03 3.05860700e+03 4.01297169e+03 5.14712210e+03 6.49846645e+03 8.11414652e+03 1.00626857e+04 1.24525349e+04 1.54880376e+04 1.94198185e+04 2.45146567e+04 3.11125000e+04
 6.31347436e+01 6.31285383e+01 6.31204796e+01 6.31098002e+01 6.30958030e+01 6.30774036e+01 6.30532040e+01 6.30213993e+01 6.29795560e+01 6.29244264e+01 6.28517841e+01 6.27558422e+01 6.26290436e+01 6.24610314e+01 6.22377980e+01 6.19400409e+01 6.15410750e+01 6.10032592e+01 6.02729680e+01 5.92725435e+01 5.78903113e+01 5.59711330e+01 5.33315082e+01 4.98718188e+01 4.59075203e+01 4.26364419e+01 4.25528054e+01 5.16090672e+01 8.89377041e+01 2.02116468e+02 4.34419106e+02 7.87895802e+02 1.26585893e+03 1.91788027e+03 2.75541570e+03 3.74733742e+03 4.92159617e+03 6.31679436e+03 7.97818783e+03 9.97160435e+03 1.23996151e+04 1.54456970e+04 1.93818891e+04 2.44793866e+04 3.10789046e+04
 3.87606713e+01 3.87592529e+01 3.87573997e+01 3.87549377e+01 3.87517309e+01 3.87475069e+01 3.87419714e+01 3.87346453e+01 3.87250311e+01 3.87123228e+01 3.86955379e+01 3.86733202e+01 3.86438322e+01 3.86045289e+01 3.85519765e+01 3.84812893e+01 3.83855452e+01 3.82547053e+01 3.80738564e+01 3.78204668e+01 3.74596029e+01 3.69366075e+01 3.61673234e+01 3.50356013e+01 3.34403801e+01 3.14989666e+01 2.99653110e+01 3.08125150e+01 3.95080394e+01 7.70608109e+01 2.10410132e+02 5.02534668e+02 9.48089913e+02 1.54783536e+03 2.36062413e+03 3.39242269e+03 4.61487175e+03 6.06361699e+03 7.78311120e+03 9.83519846e+03 1.23167887e+04 1.53861188e+04 1.93296646e+04 2.44314299e+04 3.10336254e+04
 2.37104463e+01 2.37104866e+01 2.37105212e+01 2.37105702e+01 2.37106411e+01 2.37107198e+01 2.37108149e+01 2.37109400e+01 2.37111027e+01 2.37112935e+01 2.37114991e+01 2.37117234e+01 2.37118911e+01 2.37119545e+01 2.37117187e+01 2.37108993e+01 2.37089101e+01 2.37046979e+01 2.36963778e+01 2.36805272e+01 2.36509099e+01 2.35961358e+01 2.34953085e+01 2.33109827e+01 2.29820820e+01 2.24378118e+01 2.17093035e+01 2.12536753e+01 2.25754703e+01 3.04532207e+01 6.62212931e+01 2.18707444e+02 5.87169107e+02 1.15084070e+03 1.90568364e+03 2.92097746e+03 4.19706715e+03 5.70986236e+03 7.50165767e+03 9.62964424e+03 1.21801880e+04 1.52999909e+04 1.92566531e+04 2.43655002e+04 3.09720933e+04
